composition
CF4
HfTe5
ScCu
SnS2
MgRh
MgSc
SrS3
DyNi5
MnPt3
DySi
La2C3
ZrS2
ThIr2
PrAl2
ZnSe
CdPt
Ba3P14
HoMg
ErAl2
RbAu5
ThCd2
ScCd
Ti2O
YbO
KSi
BaGa2
Be5Au
V3Ge
La4Sb3
HgO
CuF2
Cr3Ga
LuAl2
TiIr
NdAg
Sb3Ir
HoS
BaAg2
Sr2N
Sb2Ir
MgF2
Lu2In
BaSe
LuTe
HoGa2
SrPd5
EuZn
URu3
MgO
Na2Se
SmS
Dy2S3
CsGe
SiMo3
Zr2Si
TaN
ErTe
PtO2
KS
ErIn3
YCo2
Yb4Sb3
Tl9Pd13
KAu5
SiPt2
Zr5Si4
ThAl3
LiGa
TbRh2
Li12Si7
MgS
CoSb3
CdSb
Nb3Sn
NdMg
SrRh2
YCd2
Si3Mo5
Y2C
PdO
MoAs2
NbIr3
Ga2Se3
BaO
CaP
B6O
Th3P4
SrPt2
ZrN
Sb2Pd
P3Rh
DyIr2
NbIr
IrSe2
Na2Au
YNi
Ti6Ge5
Zn8Cu5
CsSi
Cd3As2
Zr5Re24
ThCu2
Zn3Ru
UCo2
CeZn2
HoPb3
AlV3
DyRh2
Ag2F
Sn4Au
VRu
AlAu
HfW2
ZrZn2
SmNi2
Sm2S3
TbGe
Rh3Se8
MgHg
TiNi3
DyN
Ti3Sb
P2Ru
CaSe
FeNi3
GdPt2
GePd
TiCr2
Lu2O3
Ni5Ge3
SmCo5
MnSi
SrZn5
EuAg2
LiCd
ZrIr3
CsO2
Sn3F8
CaCd2
SmSe
NdGa
NdSe
Nb3Ir
RbGa7
Sn2Au
LaIr2
Nd5Ge3
P4S3
Nb12O29
Zr3Al
ZrB2
Fe7W6
Re3P4
Be12Mo
ScS
BaSi2
BP
Zr2Al3
Pr4Sb3
AlNi
AlAu4
VB2
ErIr2
Al21Pd8
BaS
Al3Pt5
Al2Pt
TmMg
Sm5Ge4
LaS2
Co9S8
UB2
ZrSi2
CeRh3
CaTe
Sb7Mo3
FeS2
ZrP2
CeTe
TbCu2
LuIr
Nd3Tl
YS
KSb
ZrTe
HoTl
BeSe
YB2
Nb3Rh
DyMg3
PrMg
TbPt3
AlP
Te2Ir
Mo2C
HoNi5
V3Sb
PuTe
SrPd2
Mg3N2
LaTe
TbSe
ThBe13
CaSi
NaTl
ThNi5
K3P11
Be2C
YFe2
PrPd3
Sn2Pd
TmNi2
V3Rh
As2O3
YbIr2
V3Co
NdSb
Be12Cr
Al4C3
Ag2Te
UO2
Na3P
BaHg11
TaRu
SiS2
TmGa3
Pt3O4
Ag3O4
NbAu2
YbCu5
TbS
PPd6
Ba3Si4
Si2W
ErS
Th2Au
Zr3Hg
NdB4
TbMg
Re2P
Ho2C
Ta5N6
Al9Rh2
Li3Hg
Al12Re
Th2Al
ZnPd
CeNi2
UAs2
Tl2O3
ThRe2
ErZn
V3Pd
Th2S5
YbAu2
MnPt
CaS
Tb5Ge4
PrSe
Ho3Ge4
Be2Mo
La2Ni7
La3Sn
ZrAs
ZrSe3
ZnAu
ErAs
HfRe2
CuO
Yb2Ge
CdPd
TbPt2
SrSn
AlCr2
LaRh2
YbZn
Sb2O5
U2Ti
Er3Ge4
CsCd13
FeSi2
ZrFe2
PuN
SmRu2
Zn13Fe
CaZn2
SrSi2
LuRh2
BaGe
CaZn5
SmAs
GdRh
Mo5As4
K2Te
NdS
ThSb
ThAs
ThB6
DyFe2
LuIr2
ErRh2
TmS
Tm2O3
LaOs2
SbPd
Mg5Ga2
ReB2
ErB2
SnAu
UN2
Li15Ge4
YbTe
ScRh
NdRu2
ScSe
MnS
CsF
PrSb
Ti3Au
NdMg3
Al5Rh2
Zr3Te
CeMg3
Nd2C3
Fe3N
Ti2Ni
Ba2Mg17
BaAg5
SiF4
YbS
WSe2
TiAs
Ti3Al
NdNi5
Ta3S2
SrGa4
ThOs2
SrAu5
LaPt5
TlSe
TbCu
SiIr3
NbAl3
CaBe13
Mn2P
SnPd2
UF5
Sr3P14
EuPd2
YbCd
SiAs
LaP5
UN
KO2
Ta2Ni
GaPd2
ZnF2
HfBe13
SbF3
CaCu5
SnTe
Ca5Ge3
AlIr
TbTl3
MoP2
RbGe
BMo
Ba2N
WC
CeSi2
CaAs3
NaO2
BaAl4
TiTe2
CeNi5
CeSn3
ZnAg
ErPt3
YGa2
Fe2B
FeRh
Ni5P4
ThTe
RuSe2
TbSi
HoFe2
Dy4Sb3
NdB6
Nb3Os
LiZn
BaMg2
TaAs
YbCu
ErNi2
GaSe
CoP3
LaAg
TiMn2
TiAl
ErCu
TmGa2
SrTe
PuO2
Li2O
NbRh
TaTe2
NbSb2
HoCu
NbGa3
CeB4
TmN
CaGa4
NdSn3
HoPd3
YbNi2
Ba2Sn
Al21Pt8
TaS2
Ta5Si3
Mg3As2
Tm5Mg24
HfB2
CuSe2
LaTl3
V3Ir
FeAs2
UP
LiHg
HoTl3
DyP
Nd3Ge5
PrNi2
LuAs
AlFe3
LaRu2
HfBe5
PrTl3
RuS2
Be2Cu
Ni3N
ScMn2
HoZn2
HoNi3
ZrMo2
HoSb
LaCu2
ScAs
Nb3Sb
TbHg
Ni3Se2
DyB2
Ni3B
NbAs
LuTl3
ThTl3
LaSi2
EuCu5
ThGa2
RhF3
CoS2
Zn3P2
KTe
Li3Sb
ZrSe2
DyMg
TiCu
Rb2P3
SrBe13
TlTe
PIr2
Sn2Ir
Si5Ir3
PuS
CeAl2
ZrTe3
FeCo
V3B2
CePd3
Rb2Te3
YbMg2
SnO
CeOs2
UAs
Hf3Si2
Ti5Si3
CePt2
YN
ZrMn2
TbN
HoAg2
ScAl3
Nb3Au2
TeO2
HfIr3
Sn4Pd
LuNi2
SrN6
ZnO
Sb2O3
Mg2Ni
BaGe2
Te2Os
USe
KGe
SrGe
NpIr2
YNi5
CeP
TiS2
Co3W
DyTe
Sb2Se3
HoRh
SmZn
DyAg
Li2Pt
AlAs
ZnTe
YbGa2
TiRe
HfSb2
ThSe
NpAs
TiSb
ErSb
TiSe2
LuMg
BaSb2
BaHg
Fe3Si
PbSe
LuPd
LuCo2
CeGa2
V3Pt
ScCo
FeNi
TmMg2
ThHg2
Ce2Co17
LuCd
Zr2Ag
GaPt2
Be2Fe
DyPd
ErMg
SnS
Er2S3
YbRh2
UIr
Dy2C3
GeS
HoZn
Li3N
ScB2
Cu3Au
FePt
ErGe
TbCo2
HoB2
TbAg
NaPt2
UF6
SmSb
NiS2
ZrCo
Li2Se
PuSe
NdRh2
Si2Ni
La2O3
Al3Ir
CaNi2
Ni3P
NiP3
AsRh2
DyZn
NbO
MgIn
LiPb
NaB15
TmZn
LaNi5
Tb3Ge5
YAl2
PrCd2
TiZn16
NdPd3
DyCu
HfCo2
TbZn2
Ti3Pt
Na2O2
Mg2Sn
Dy2O3
Zr2Au
YCd3
LaS
TmPt3
Na2O
Ti3Hg
SmAl2
NdPt5
CaGe
HfMo2
LaC2
SnPd
PrNi5
Ga2Te5
NpPd3
GaMo3
ErRh
LaP
TaCr2
Th2Zn
YbP
YbPd3
Th2Se5
YTl3
Sb3Rh
HoCo2
ScSn2
YHg
NaS
NaSi
YPt3
CaAl2
Mg5Pd2
Ni5Sb2
SrAg5
SO3
DyTl3
YF3
PdSe2
PW
ErGa2
US
LaZn5
ZrGe2
ErTl3
CaMg2
SrTl
EuZn5
DyHg
GaRh
NbRh3
CaSn
P2O5
TiFe2
As2Os
YbIn
PrCu5
LuFe2
DyPt3
ErAu2
ErHg
DyS
SrO
Re3As7
YAg
SmAg
NbSi2
OsSe2
Mg2Cu
UC2
UC
GaP
ErSe
CeN
PrS
Cs4Sn23
GdZn
AlCu
TmCd
Pd7Se4
RbZn13
GaS
ThRh3
ZrHg
AsPd5
As2Pt
Mg3P2
CrPt3
YZn
Ca2Si
TmSb
LuHg
PuPt3
NdGa2
PrAg
PrRh2
Li2Te
Er2Co17
PrTe
GaAs
Ni2B
Y5Si3
SmTl
BeO
Zr2Be17
YbHg
YbPd
PuAs
NdTe2
TeO3
Al3V
SmMg
CeSe
S2N
PuSb
V3Si
SrMg2
Sr2Ge
NiTe2
NbB
TiRh
TbFe3
Sr5Sb3
YCo3
Ti3O
Si2Mo
AlNi3
NpN
Ta5Sb4
NdN
NdAs
CaO
BaPd5
UGe3
Tb5Ge3
LaCu5
LaZn
NpO2
DyAg2
ErAg
AlSb
U2C3
Zr3Rh5
DyAs
DyCo2
Ce7O12
Ba4Al5
TlF3
GdMg
YSe
TbAs
CdAg
Ti3Cu4
CoSb
YbNi5
Mg3Sb2
P4S7
PrF3
Y2O3
Al2S3
AlFe
LiN3
SrSi
MnP
Nb3Pt
PrRu2
CsAu
K2O2
YbPb
YPt2
MgNi2
TaBe2
ScPd3
LaB6
Ho5Sb3
Sb2Rh
TbGa2
Ca2N
ThFe5
CdSe
LaAl2
Sb2Os
MgAg
SrO2
YCu2
CaSi2
VPt3
SnF4
USb2
ErIr
Pr2Au
CoAs2
Zr2Ni7
DyB4
NdPt2
IrO2
TbSb
TbIr2
SrCu5
MnIr
HgTe
TiGa3
PRh2
Al8Mo3
DyNi
CaF2
LiPd
TbPd3
CeAs
TiBe2
Cr2Te3
YbSn3
Hf2Fe
SrSe
Nb6C5
YIr2
LaNi3
TiGa
ZrAl2
BeCo
SrAl4
Ga2Au
HoAg
ScPd
Na2Te
Ca5Zn3
NO2
Ni12P5
AuSe
ZrC
TmAg
YCu5
SiP
USi3
CeCu2
HfRu
LaP2
LuAl3
YbSn
ScP
Sb2S3
MoN
Nd2Tl
TmSe
NdP
AlPd2
ErPd3
Lu2S3
HfN
IrS2
Dy5Si3
PrCo5
SbPt
ErB4
Pu5Ir3
US2
B2Os
Mn4Al11
ScN
ZrO2
CaTl
Yb(FeSi)2
Th11(Ru2C3)6
Ce(CrB3)2
Nd(CuSi)2
SrSnO3
Tb(GeRh)2
Sm2Sn2O7
LaPd3S4
BaNd2O4
Dy(SiRh)2
ScSnAu
Mg2SiO4
Pr(GeRh)2
Ca(AuO2)2
Ho(NiP)2
Al2ZnO4
HoAlNi
LaSi3Ir
Dy(CuSi)2
LaAlO3
Gd3Ga5O12
Ca2Os2O7
Ho(SiNi)2
Pr2MgNi2
LiAg2Sn
Li2TiO3
Y2Si4Mo3
Pr2(ReB2)3
Li2GeAu
Tm(FeSi)2
LuPO4
KY3F10
SmB2Rh3
Ca(NiGe)2
Dy(SiAu)2
NaMgF3
Co2(GeS)3
Dy(BC)2
HfSnRh
MgSiP2
NaNO2
Ce(MnSi)2
La(CoB)2
CsSbSe2
Na4GeO4
U(CrC)4
Pr3Sb5O12
ZnGeN2
Pr2Te4O11
Ba(PN2)2
HoB2Ru3
Li2MgTl
Li2GaRh
Cs2UO4
Co2(GeTe)3
ThB2C
P2Pd3S8
Rb2BeF4
Rb2TbF6
Th(GeRh)2
HoInCu
Nd(MnSi)2
BaNbO3
BaSi2O5
RbBF4
RbTaO3
MgAl2Cu
Ce(FeSi)2
UTeO
Al2HgSe4
TbCo3B2
Er2CdS4
K2SiF6
ErFe4B
Yb3Sn13Rh4
U2SeN2
Y3Al5O12
Mg2GeO4
DyAlNi
Li2CO3
NdB2Rh3
NaTlO2
TbNiC2
Sm4S3N2
Ho(FeGe)2
Na2CO3
Sm2Te4O11
KAgO
TlGeS2
SmAlGe
CdSiAs2
CaTa4O11
BeAl2O4
Sc2Ni12P7
LaBRh3
DyB2Ru3
ErB2Ru3
SrAl2O4
Tb(SiRh)2
TaCuS3
BaZrN2
Lu(SiRh)2
UGeTe
Mg3TeO6
PPdSe
K3Zn2F7
ErCoSi2
ScSi3Ni
Na8SnSb4
ErInRh
Ca(NO3)2
HoNbO4
Li3TaO4
Na4Ge9O20
Sm3Sb5O12
Sc3FeC4
Li2SbPt
Al2CdSe4
LiAlSi
BaSnO3
BaSO4
Th(SiOs)2
Hg2GeSe4
Ag3AuSe2
Nd(CuGe)2
Ta2Te2O9
DyBRh3
TbB2Ru3
BaCeO3
Zn(SbO3)2
Er(FeB)2
Ho(FeSi)2
Tb2Al3Si2
Sr11(CdSb2)6
CuSe2O5
Li2GaPd
BaNi9P5
NdTaO4
YbSnPd
Sr(NiGe)2
ZrGeTe
Ca(CoP)2
Nd2SO2
Li2ZrN2
USeO
Er(SiPd)2
EuPO4
La3RuO7
ThB2Ru3
HgSO4
Pr2SO2
Na2CuF4
Er(CoSi)2
Sr(CuGe)2
SnP7Au3
Cs2TiS3
TbAsO4
Dy(BO2)3
Tm(CoSi)2
USO
Th(NiGe)2
YbB2Ru3
Ti3AlC
Si5P6O25
NiGePd
PrFeSi2
BAsO4
Pr(SiPd)2
Al5BO9
RbNbO3
CeSi2Pt
Na2Ta4O11
Ce(AlZn)2
CsNO2
LaMgNi4
AgTe4Au
Tb(CoSi)2
Yb(GePd)2
Li10Zn4O9
Sr(FeP)2
Dy(SiPd)2
Ce(AlGa)2
SrUO4
Cs(SbSe2)2
CaPd3O4
SmRhO3
Na2BeF4
Nb2SnO6
Ce(NiGe)2
Ho2Al3Si2
Tb(NiGe)2
NaCrSe2
Eu(NiGe)2
Tm2Sn2O7
Ti6Si7Ni16
NaGaO2
TaAlCo2
CeAlRh
Cu3AsS4
HoZrSb
Be2SiO4
LiBIr
Sr3Ti2O7
ErSiPd2
Ho3(GePd)4
Ba2SnO4
Ba3Al2F12
Sc2Ni2Sn
LiNb3O8
Y2Sn2O7
Rb2SO4
Nd4Au2O9
Nd4Ge3Rh4
SrHfO3
Er3Al5O12
Sr(PPd)2
U(SiRu)2
Y(CuSi)2
Ba(TlHg)2
Sr3Al2O6
SrSeO3
Ba2TiO4
Ho2Ni2Pb
Lu(MnGe)6
UTeN
RbSO3
NaAl11O17
TlCr5Se8
Tl(MoSe)3
Eu(CuSi)2
AgSbF6
Yb(SiRu)2
Na3AlF6
RbAuF4
LiAlO2
ScNiSb
YMgNi4
Nd3Cu3Sb4
Ce(CoSi)2
SbPO4
Li2(LuGe)3
Y(SiRh)2
Cd(GaO2)2
ErTaO4
SrTm2O4
KMgF3
BaVS3
Er(MnGe)6
Er(NiP)2
Tb(CuSi)2
TmSnAu
FeSiRu2
LaB2Rh3
PrAlO3
NaAsO2
ZrNi2Sb
La2Ni5B4
PbSO4
LaCuO3
P2PbO6
CaAl9Ni
KSnAs
KSnSb
Nd(FeSi)2
NbSbO4
CeGa3Pd2
Zn2Te3O8
Li6WN4
Lu(SiPd)2
Dy2Al3Si2
Y(CoB)2
ZrSO
Y2SiO5
NaBF4
MgCuSb
LiPN2
ErInPt
Na3AgO2
K3VS4
Au(OF3)2
CrAgSe2
RbCeS2
MgAl2O4
Hg3TeO6
Li2SnO3
CeNiGe2
CeMgSi2
Tb(Al2Fe)4
TbAgTe2
KTeAu
LaSiIr
Tm2SO2
Eu(CuGe)2
Ba5Nb4O15
BaSc2O4
Ce(SiRu)2
Nd(Sb3Os)4
NdPPd
Ca3(BO3)2
HfGaCo2
UGeSe
Ta4MnS8
Mg(BC)2
U2AsN2
NdPO4
La(SiIr)2
Sc(SiNi)2
BPO4
NdBRh3
KAuS5
Gd3GaO6
ZnSiAs2
BaUS3
YAl4Ni
Ce3(BN2)2
Th(CoGe)2
NaErS2
KTaO3
Sc2FeSi2
Na2PdF4
MnAlCo2
HoInAu
Er(Al2Fe)4
LiBO2
YOF
Cu2P2O7
Nb6Si7Ni16
ScCuO2
LiGaS2
HfCu2Te3
Nd(SiRh)2
Ta9(FeS3)2
Mg(SbO3)2
RbCaF3
TiCo2Si
NdTlS2
LiTaO3
P2S2O3
CdGeP2
Mn(NbS2)4
MgCu4Sn
MgSiN2
Tb(SiRu)2
NiSbS
Er2Fe14B
Ho3(CuGe)4
YbBRh3
Er2Sn2O7
NdPS4
SrAlSi
LiYF4
Sc(Al2Fe)4
Cs2Mn3Se4
Ho2Co12P7
Tb(CoGe)2
HoBRh3
CoGeTe
TbNiSb
LuBRh3
ThTeO
Rb3NbS4
Li2GaPt
LiNbO3
Ti2CS
BeTl2F4
NdSi2Ni
GdPO4
ZrAlCu2
NdCuSe2
NaNbO2
Ti3AlC2
AlCuO2
AlTlF4
Eu(NiP)2
Te3P2O11
Sr(PO3)2
ErBRh3
Li2Ce2Ge3
MgTiO3
Cd(GaSe2)2
Na2SiF6
Er2Mo2C3
BaSiN2
Mg3(Al9Cr)2
CrSiTe3
Nd3Sb5O12
TlGaTe2
RbFe2S3
SrAl4O7
Zn2SiO4
SrNb8O14
ScCo2Sn
NaZnF3
K3AsS4
GdSF
Ta4AlC3
Sr(PRu)2
Al(FeB)2
K2UO4
Hg(AsO3)2
La2Au5F21
K2PtF6
SrCO3
Ta9(NiS3)2
Ce(SiPd)2
KFeS2
CdSnAs2
NiAsS
SmPO4
BaZrO3
Li5ReN4
GaCuTe2
DyCoC2
BaGe4O9
Tb3(CuGe)4
Y(MnSi)2
Ba3(PO4)2
NaTaO3
Ca(AlGe)2
TbBRh3
Ti2SnC
Mg(AlS2)2
Ba2CuF6
Cr2CuSe4
BaZnF4
Sm(SiRh)2
Ho2Sn2O7
Li3GaN2
NaBO2
EuTl2Pd
Tb(CoB)2
Ho(SiRh)2
SmPS4
NdNbO4
Er(SiIr)2
ZrAlCo2
Ce(Al10Cr)2
BaHgO2
Cd2GeO4
KBO2
AgSbS2
Th2MnN3
LiNbO2
Co2CuS4
CaAsAu
Na5P3O10
Sc2MnS4
SmSF
Mg2PN3
Cu3PS4
ZrSiS
Sm(SiNi)2
TmSnPd2
ZrAlNi2
K7LiSi8
ErInCu
Ti2CuS4
BaY2O4
CaCO3
PrPS4
Sr3UO6
Er(SiOs)2
CaUO4
LaPO4
K2CO3
K2TiF6
Ce2SO2
Ba5B4O11
K2TaF7
CsB3O5
SrSiO3
LiSbF6
KCuO2
Tm(MnGe)2
UMoC2
PrSF
La(CuSi)2
GaAsO4
Sm(CuSi)2
Li2ZrF6
ErPO4
Nd(SiNi)2
ZnGeAs2
BaPdS2
Nd(SiRu)2
Pr(CuSi)2
TlGaS2
CaTiO3
Zr2CoSi2
Dy2Fe14B
DyAgTe2
TmNiSb
KCrS2
Rb2Pt3S4
LaTe2Se
RbReO4
TmNiC2
Yb(AlGe)2
NbCu3Se4
ErAgSe2
Cs2SiF6
U2P2O9
Eu(AsRu)2
Rb2Mn3Se4
YbSnPd2
YAl3Ni
CaSc2O4
CsBF4
Ca(NiP)2
Dy(SiIr)2
KGaO2
Na2GeS3
Er2(NiB2)3
Sm(SiRu)2
Sm(CoB)2
TbZrSb
La2SO6
Sc3AlC
TaCu3Se4
La2Sn2O7
La(FeSi)2
Ce(SiRh)2
Ni2Mo3N
SrSeO4
Cu3(PO4)2
CeAlO3
Sr2Sb2O7
HoPO4
Ho(CuSi)2
Li(CoGe)6
Ba(AsRu)2
Tl2SO4
Li2Si2O5
CaCuAs
ErTlS2
CaCN2
KUO3
Sc(CoSi)2
Rb2CO3
Th(GePd)2
Ho(SiPd)2
Li2ZrO3
Sr(NO3)2
Nd2CuO4
Tl3PSe4
Nd2Co14B
TaNO
DySi2Ni
Na5GeP3
HoNiSb
ZnSnP2
Dy(SiRu)2
YbPO4
Pr2CuO4
CrAgS2
Na3ScF6
Ge2N2O
Dy6FeSb2
CaSnO3
Ca3AsN
Tm9(FeGe)10
Zn(CrS2)2
Tm(NiGe)2
NdFeSi2
Ag3PO4
ScPO4
BaAl2O4
UAs2Pd
USb2Pd
Nb3Co4B7
Lu2Fe14B
CeGeAu
LiCrS2
Nd(CoSi)2
Nd(AgGe)2
Sc3TlC
BaZnO2
MnFeAs
RbCeTe2
U3(CuGe)4
CaIrO3
NaZnSb
YCoC2
Tb(SiPd)2
Pr(Sb3Os)4
Ca(CoGe)2
BeAlB
SrTeO4
Sm(SiPd)2
NaSi2Pd3
GaCuO2
LaSi2Pt
Sr2SnO4
TbNiGe2
Er2Si3Rh
Ho(NiGe)2
U(GePd)2
Tm(MnSn)6
HoInPd
Yb2Si2O7
Nd(NiGe)2
Er(CuSi)2
PrAgAs2
BaGa4S7
HoAgSn
Sr(NiAs)2
Pr(CoB)2
Nd(SiPd)2
Tm2CdS4
Zr(SO4)2
KErS2
Sm(CoGe)2
LaPPd
Dy(GeRh)2
Cr2CdS4
TbPO4
Pr(P3Ru)4
La2(SeO3)3
K2B2S7
TbAl4Ni
Sr2PdO3
NaCdF3
Ca3Sn13Rh4
NbGaCo2
SbPdSe
Sr(AsPd)2
Nd(CuO2)2
UAsS
BaAlF5
K2TbF6
YB2Ru3
CdCO3
SrZrO3
Cs4U5O17
Pr2Sn2O7
TbScGe
Ba(NO3)2
La(CoP)2
Sr(AsRu)2
Rb3AuO
CaSO4
Sm2Zr2O7
La4Se3O4
Th(SiRh)2
Ho(CoGe)2
Ho6FeSb2
Al2(SO4)3
LaTaO4
Ta2Pt3Se8
Li4SeO5
NdTe2Se
Pr(SiNi)2
Ca(CuGe)2
Y3AlC
UPS
Cd(GaS2)2
CeCo3B2
Th(MnSi)2
Tb(SiNi)2
CuSbS2
Tm(SiNi)2
V4GaS8
HoCuSi
CaSiPt
Ca2SiO4
NaSbO3
Ba(PRu)2
Er(MnGe)2
Sr(FeAs)2
MnCo2Si
KLiTe
Si2N2O
ZrNbP
Ta6Si7Ni16
La3AlN
DyNiSb
La2SO2
KPrO2
Y(CuGe)2
Tb(CuGe)2
ZnGeP2
Li8SnO6
K2SO4
Cd2SiO4
NaNO3
Na2SiO3
ScNi2Sn
Ce(SiNi)2
TaSnS2
Ho(CuGe)2
La2TeO2
SrSiN2
ErInCu2
Ca(AsO3)2
Li2SO4
Li4GeO4
La(GeRh)2
Ba4Nb14O23
CaZrO3
YbTaO4
Y3(AlNi3)2
Sr2GeS4
LaSiRu
NdRhO3
