composition
Al0.93Ga0.07N1
Al4.8984B52
Ti1Al2.82Co0.18
Al0.94Ni3Mo0.06
Zr0.048Al0.952Ni3
Ce1Al1.9Fe0.1
Al0.95Ga0.05
Al0.95In0.05Ni3
Zr0.05Al0.95Ni3
Al0.96Ni3B0.04
Ti1Al0.96Fe1.04
Al0.96In0.04Ni3
Ce1Al1.94Ge0.06
Mg0.01Al0.985Cu0.005
Al0.99Cu0.01
Al0.99Si0.01
Ti2Al0.9Fe3.1
Nb3Al0.9Ga0.1
Al0.9Ge0.1
Li1Al0.9Ge0.1
Li1Al0.9In0.1
La1Mg1.1Al0.9
Ti1Mn0.3Al2.7
Al3.6Cr1Si0.4
Li1Al0.9Sn0.1
Ti0.1Al0.9Ru1
Al0.9Ni3W0.1
Pr1Al2.6Cu2.4
Tb1Al1.05Fe0.95
Nd1Mg0.94Al1.06
Gd1Al1.13Fe0.87
Gd1Al1.1Co3.9
Dy1Al1.1Fe0.9
Tb1Al1.2Fe0.8
Al1.25Re1Ge0.75
Nd1Al1.25Si0.75
Nd1Al1.25Sn0.75
Tb1Al1.26Fe0.74
Gd1Al1.2Co0.8
U1Al1.2Co1.8
Pr1Mg0.8Al1.2
Al1.2Ni0.8
Er1Al1.33Fe0.67
Dy1Al1.35Fe0.65
Gd1Al1.3Co3.7
Tb1Al1.425Co0.575
Sm1Al3.6Cu1.4
Tb1Al1.47Co0.53
Dy1Al1.48Co0.52
Tb1Al1.48Co0.52
Tb1Al1.49Co0.51
Gd1Al1.505Co0.45
Tb1Al1.55Co0.45
Gd1Al1.57Ni0.43
Er1Al1.5Co0.5
U1Al1.5Cu3.5
Ho1Al1.5Fe0.5
Y1Al1.5Fe0.5
Nd1Al1.5Ga0.5
Yb1Al1.5Ga0.5
La1Al1.5Ge0.5
Nd1Al1.5Ge0.5
La1Al1.5Ni3.5
U1Al1.5Sn1.5
Hf1Al1.5Zn0.5
Zr1Al1.5Zn0.5
Tb1Al1.625Co0.375
Ce1Al1.625Ge0.375
Er1Al1.62Cu0.38
Dy1Al1.64Cu0.36
Hf1Al1.65Cu0.35
Tb1Al1.65Fe0.35
U1Al1.65Fe0.35
Nd1Al1.65Ga0.35
Hf1Al1.65Ni0.35
Dy1Al1.6Fe0.4
Lu1Al1.6Fe0.4
U1Al1.6Fe0.4
Er1Al1.6Ga0.4
Gd1Mn0.4Al1.6
U1Mn0.4Al1.6
Tb1Al1.7Co0.3
Gd1Al1.74Ge0.26
Gd1Al1.74Si0.26
Gd1Al1.75Ga0.25
La1Al1.75Ge0.25
Li0.25Al1.75Cu1
La1Al1.75Si0.25
La1Al1.75Sn0.25
Tb1Al1.76Co0.24
Ce1Al1.7Co0.3
Hf1Al1.7Co0.3
Ho1Al1.7Co0.3
Al1.7Ge0.3Mo1
Tb1Al1.8Fe0.2
Al5.442Co0.558Mo2
Ho1Al1.85Co0.15
Tb1Al1.85Co0.15
U1Al1.85Fe0.15
Tb1Al1.875Fe0.125
Al1.896Cr0.104O3
Zr1Al1.8Co0.2
Y1Al1.8Co3.2
Lu1Al1.8Fe0.2
U1Al1.8Fe0.2
Gd3Al1.8Fe7.2
Nd1Al1.8Ga0.2
Li2Mg0.2Al1.8
Li0.0894Al1.9106
Tb1Al1.94Co0.06
Ce1Al1.94Si0.06
La1Al1.94Si0.06
Tb1Al1.95Fe0.05
Ce1Al1.97Sn0.03
Sr0.03Ce1Al1.97
Tb1Al1.9Fe6.6
Mn25.6074Al103.18Zn23.1686
Tb4Al17Ni17
Zr1Al2.2Zn0.8
Ti1Al2.535Fe0.345
Hf1Al2.5Cu0.5
Ti1Al2.5Cu0.5
Zr1Al2.5Cu0.5
Gd2Al2.5Fe14.5
Ti1Mn0.36Al2.64
Ti1Al2.64Zn0.36
Ti1Al2.68Cr0.32
Dy1Al2.79Fe0.21
Dy2Al2.9Fe14.1
Th1Al2Co3
Ce1Al2Cu3
Yb1Al2Cu3
Th1Mn3Al2
Al0.8Ni1.2
Al2.666O3.999
Al22H3.58O34.79
Al10H2O16
Al10.666O15.999
Al10.6666O15.9999
Al21.32S31.98
Al21.32Se31.98
Ta0.25Al0.5V1.25
Ti1Al2O5
Al0.8V1.2
Hf1Al2Zn1
Tb1Al7.16Fe4.84
Sr1Ce0.064Al3.936
Ca4Al3Cd5
Zr2Al3Co1
Yb1Al3Cu1
Yb2Al3Cu1
Zr2Al3Ni1
Tb2Al3Pt1
Al3.92Pt0.08
Dy2Al4Fe13
Al5.6Ge1W1.4
Mg63.91Al33.7561Zn63.91
U1Al7Cu5
Dy2Al9Ni8
Gd2Al9Ni8
Ti0.5Al0.5Au1
Er1Al1Co1
Gd1Al1Co1
U1Al1Co1
Lu2Al1Co3
Ce1Al1Co4
Dy1Al1Co4
Gd1Al1Co4
La1Al1Co4
Nd1Al1Co4
Pr1Al1Co4
Sm1Al1Co4
Tm1Al1Co4
Y1Al1Co4
Be4Al1Cr1
Al0.667Cr1.334
Be4Al1Cu1
Dy1Al1Cu1
Gd1Al1Cu1
Lu1Al1Cu1
Mg1Al1Cu1
Sc1Al1Cu1
Sm1Al1Cu1
Tb1Al1Cu1
Ti1Al1Cu1
Tm1Al1Cu1
Yb1Al1Cu1
Zr1Al1Cu1
Al0.2In0.2Cu3.6
Ce1Al1Cu4
Dy1Al1Cu4
Er1Al1Cu4
Gd1Al1Cu4
Ho1Al1Cu4
La1Al1Cu4
Nd1Al1Cu4
Pr1Al1Cu4
Sm1Al1Cu4
Tb1Al1Cu4
Tm1Al1Cu4
Yb1Al1Cu4
Be4Al1Fe1
Gd1Al1Fe1
U1Al1Fe1
Y1Al1Fe1
Al0.5Fe1.5
Al1Ga1As2
Ce1Al1Ga1
Er1Al1Ga1
Gd1Al1Ga1
Ho1Al1Ga1
Nd1Al1Ga1
Al1Cr1Ge1
Mn1Be4Al1
Dy1Mn1Al1
Er1Mn1Al1
Gd1Mn1Al1
Ho1Mn1Al1
Mn1Al1Ir1
Mn1Al1Ir2
Tb1Mn1Al1
Th1Mn1Al1
U1Mn1Al1
Y1Mn1Al1
Mn1.04Al1Se1.77
Al0.5Mo2Se4
Nb0.5Al0.5V1
Be4Al1Ni1
Ce1Al1Ni4
Dy1Al1Ni4
Er1Al1Ni4
Gd1Al1Ni4
Ho1Al1Ni4
Nd1Al1Ni4
Pr1Al1Ni4
Sm1Al1Ni4
Tb1Al1Ni4
Tm1Al1Ni4
Al1Ni3Sb1
Eu1Al1Si1
Sr1Al1Si1
Al0.66V1.32
Al0.5V1.5
Mg4Al1Zn11
Ta1Al1Zn1
Al1Zn0.5S2
Al1Zn0.5Se2
Zr1Al1Cu1
Am10.666S15.999
Am1Si1.5
Ge0.625Te1As0.25
As0.53P0.47
Ge0.23As0.54Se0.23
Ge0.23Te0.23As0.54
Ge0.2As0.8
In0.2As0.8Pd3
B6.07As0.93
As2S1O6
Cu0.97Au0.03
Fe0.95Au0.05
In1Sb0.852Au0.074
Yb1Ga3.66Au0.34
Yb1Ga3.26Au0.74
Zn1Pd0.9Au0.1
Ce1Ga3Au1
Mn1Hg0.75Au0.25
U1Si1.5Au0.5
Nb3Pt0.7Au0.3
Fe0.06Te0.658Au0.282
Mn0.02Te0.686Au0.294
V0.7Au0.3
Sn1Pd0.54Au0.47
Ag0.465Te2Au0.535
Sn1Pd0.4Au0.59
Fe0.01Cu0.49Au0.5
Nb3Os0.5Au0.5
Pd0.5Pb2Au0.5
Zn1Pd0.5Au0.5
Nb3Pt0.5Au0.5
Sn1Pd0.36Au0.64
Mg1Hg0.33Au0.67
In0.2Cu0.12Au0.68
Nb3Ir0.25Au0.75
Ni0.045Sn0.13Au0.825
Fe0.04Sn0.14Au0.82
Mn0.04Sn0.14Au0.82
Ga2Pd0.15Au0.85
V0.15Au0.85
Mg2Si0.14Au0.86
In0.2Au0.8
Cu1Ni0.2Au0.8
Zn1Ni0.2Au0.8
Zr0.075Au0.925
Nb3Cr0.06Au0.94
Nb3Fe0.06Au0.94
Yb0.06Au0.94
Er0.04Au0.96
Lu0.04Au0.96
Sc0.04Au0.96
Tm0.04Au0.96
Dy0.02Au0.98
Gd0.005Au0.995
Tb0.01Au0.99
Ag0.1Te2Au0.9
Ga0.1Au0.9
Li1.1Au0.9
Cu1Ni0.1Au0.9
Th1Si1.1Au0.9
Fe1Pd1.5Au1.5
In1Pt0.04Au2.96
Cd0.667Au1.334
Li8Si5Au3
Al0.2Au0.8
In0.4Au1.6
Nb1.5Au0.5
Sb8Pd3Au1
Ti6Pt1Au1
Gd1Sn1Au1
Ti1Au1
Ga0.97Ni3B0.03
Ni3Ge0.96B0.04
Gd1Co0.5B1.5
Hf1Be0.3B1.7
B12C3
Ce0.098Fe1.666B0.245
Dy0.1Fe1.7B0.25
Er0.1Fe1.7B0.25
Ho0.1Fe1.7B0.25
Tb0.1Fe1.7B0.25
Y0.098Fe1.666B0.245
B10H16
Ge1.7B153
Ce0.174Fe1.74B0.087
B3N9Cl6
Dy0.174Fe1.74B0.087
Gd0.174Fe1.74B0.087
Ho0.174Fe1.74B0.087
Tb0.174Fe1.74B0.087
Y0.174Fe1.74B0.087
B3N3Cl6
Ba0.255Ca0.745
Ba0.504Sr0.496O1
Ba0.515Ca0.485
Ba0.57Na0.43B6
Ba0.5La0.5B6
Ba0.5Sr0.5Si2
Ba0.67Sr0.33B6
Ba0.75La0.167S1
Ba0.75Na0.25B6
Ba0.75Nd0.167S1
Ba0.75Sm0.25B6
Ba3Pb1N0.826
Ba3.2001P2.1334
Ba15.9999P10.6666
Ba1.75Al1.5Te4
Ba1Eu1S2
Be0.05W0.95
Be0.09Cr0.91
Be0.14Nb0.86
Be0.25Fe0.75
U0.67Be0.33C0.83
Mn1Be1.2Co0.8
Ti2Be3Cu1
Be1Si1N2
Bi12.6673S18.0009I2.0001
Sn0.86Bi0.09S1
Bi0.15Pb0.85
Bi0.18Te1Pb0.73
Tl0.9Bi0.1
In0.75Bi0.25Te1
Bi0.28Pb0.58Se1
Mn0.8Bi0.2Rh1
Bi0.2Pb0.8
Bi0.4Sb1.6Te3
Ce1Bi0.2Sb0.8
Bi0.3Sb1.7Te3
Bi0.4Pb0.6
Bi2.4Pd9Pb0.6
Bi0.4Sb1.6Te3
Bi0.5Sb0.5
Bi1Sb1Te2
Bi1Sb1Te3
Bi0.5Sb1.5Te3
Bi0.625Pb0.375
Bi0.6Pd3Pb0.4
Y0.8Bi1.2O3
Y0.54Bi1.46O3
Er0.5Bi1.5O3
In0.25Bi0.75Te1
Sn0.25Bi0.75Te1
Y0.25Bi0.75O1.5
Y0.6Bi1.4O3
Pr2.16Bi0.84O4.5
Bi0.8Pd3Pb0.2
Bi0.8Sb1.2Te3
Y0.4Bi1.6O3
Y0.2Bi0.8O1.5
Pr2.1Bi0.9O4.5
Y0.54Bi1.46O3
In0.35Bi1.65Se3
Bi1.75Sb0.25Se3
Bi1.7Pt1Pb0.3
Fe0.08Bi1.92Te3
Yb0.062Bi1.938Te3
In0.045Bi1.955Te3
Cd0.05Bi1.95Te3
Fe0.04Bi1.96Te3
Zn0.04Bi1.96Se3
Zn0.04Bi1.96Te2.99
Fe0.02Bi1.98Te3
Co13Bi13O40
Y0.54Bi1.46O3
Bi2Te4Pb1
Sn0.33Bi0.66
Bi0.4Te0.6
Bi3.2Mo0.8O7.5
Sm1.14Bi4.56Te7.98
Bi7.2Te12Pb1.8
Sn1.8Bi7.2Te12
In1Bi1Se3
Li1Bi1Te2
Bi1Pt1Pb3
Cr1Bi1.24S3.24
Bi1Sb1Se3
Bi1Sb1Te3
Ta1Bi1.09Se3.09
Sn3Bi1Te4
Tl9Bi1Se6
Y1Bi1O3
Os5C16O15
B0.81C0.38N0.81
B0.571C0.858N0.571
H116C12O52
H8C73F36
H14C72.25F36
Te2C2F4
H24C19
C1N1Cl1
D92C7.42O60.84
D6C2O6
H6C2O6
Ca0.167Y0.833B6
Ca0.17Mg0.83S1
Sr0.75Ca0.25Pb3
Ca0.2La0.8Si2
Ca0.3Eu0.7Ni5
Ca0.3Mn0.7Te1
Ca0.3Sm0.7S1
Ca0.15Sn0.85
Ca0.4La0.6Si2
Ca0.4Mn0.6S1
Ca0.4Yb0.6Al2
Ca0.55Mn0.45S1
Ca0.5Sm0.5B6
Sr0.5Ca0.5Pb3
Sr0.5Ca0.5Si2
Ca0.5Tm1.5O2.75
Sr0.35Ca0.65Si2
Ca0.66Dy0.23Se1
Ca0.66Yb0.23Se1
Ca0.6Ce0.4C2
Ca0.6La0.4Si2
Ca0.6Mn0.4Te1
Ca0.6Sm0.4B6
Ca0.6Sm0.4S1
Ca0.75Er0.17Se1
Ca0.75Lu0.17Se1
Ca0.7Eu0.3Ni5
Li0.13Ca0.87Ge2
Ca0.8Bi1.2O2.6
Ca0.8La0.2Si2
Ca0.8Y0.2Se1
Ca0.998Ce0.002S1
Ca12Al14O32.54
Ca12Al14O33.04
Ca12Al14O33.32
Ca1.2362Co1.6181O3.8543
Ca7Tl3N2
Ca7Ga1.34N4
Ca7In1.024N4
Ca1.333Ce10.664Se15.996
Ca1Eu1S2
Ca1.5Ho3Se6
Ca1.333La10.664Se15.996
Ca1.333Nd10.664Se15.996
Ca0.07Ho1.86O2.86
Ca1.333Pr10.664Se15.996
Ca1.333Sm10.664Se15.996
Ca0.833Zn2.499
Cd0.026Cu0.974
Cd0.036Ga0.643S1
Cd0.05Te1Pb0.95
Cd0.05Sn0.95
Zn0.95Cd0.05O1
Zn0.95Cd0.05S1
Cd0.06Pb0.94Se1
Cd0.075In1.925
Cd0.085Ga0.61Se1
Cd0.08In0.92Au3
Mn0.85Cd0.15Se1
Cd0.15Pb0.85S1
Zn0.85Cd0.15Te1
Zn1.85Cd0.15S2
Cd0.16Cu3.84S8
Cd0.16Cu3.84Se8
Mg1.827Cd0.173
Cd0.17Te1Pb0.83
Cd0.1Ga0.6Te1
Mg0.75Cd0.1In0.15
Mg0.9Cd0.1
Mn0.9Cd0.1Te1
Cd0.1Sb1.9Te2.94
Zn0.78Cd0.22Se1
Cd0.25Pb0.75Se1
Cd0.25Te1Pb0.75
Cd0.25Sn0.75Te1
Cd0.2Hg0.8Se1
Mn0.8Cd0.2S1
Zn0.8Cd0.2S1
Mn0.65Cd0.35Te1
Li1Tl0.65Cd0.35
U0.7Cd0.3O2
Zn0.7Cd0.3Se1
Zn0.56Cd0.44Se1
Cd0.46Hg0.54Te1
Cd0.491In0.327Te1
Cd0.4Ga2.4Se4
Cd0.4Pb0.6S1
Zn0.6Cd0.4Se1
Mg0.497Cd0.503Te1
Zn0.45Cd0.55S1
Cd0.5Fe0.5S1
Cd0.5Ga0.33Te1
Cd0.5Hg0.5Te1
Mg0.5Cd0.5S1
Mn0.5Cd0.5Te1
Cd0.5Pb0.5S1
Cd0.5Te1Pb0.5
Cd0.5Sn0.5Te1
Zn0.5Cd0.5S1
Zn0.5Cd0.5Sb1
Zn0.5Cd0.5Se1
Zn0.5Cd0.5Te1
Mn0.35Cd0.65Te1
Mg0.33Cd0.67Te1
Cd0.69Ga0.21Se1
Mn0.4Cd0.6S1
Mn0.4Cd0.6Se1
Zn2.4Cd0.6As2
Zn4.4Cd0.6Pt3
Cd0.75Te1Pb0.25
Sr0.25Cd0.75S1
Cd0.78In0.22Au3
Cd0.7Ge0.3S1
Mn0.3Cd0.7S1
Cd0.7Sn0.3S1
Cd0.86Te1Pb0.14
Cd0.8Co0.2S1
Cd0.8Fe0.2S1
Cd0.8Hg0.2Se1
Mn0.2Cd0.8S1
Sr0.2Cd0.8S1
Li1Zn0.2Cd0.8
Zn1.2Cd0.8Se2
Cd0.95Co0.05Se1
Cd0.95Fe0.05Te1
Mn0.05Cd0.95S1
Mn0.05Cd0.95Se1
Zn0.05Cd0.95Te1
Cd0.97Fe0.03Te1
Mn0.03Cd0.97S1
Cd0.996Ni0.004Te1
Sr1Cd0.9Cu0.1
Cd0.9Fe0.1Te1
Mg0.1Cd0.9
Mn0.1Cd0.9S1
Ti3.1Cd0.9C0.9
Zn0.1Cd0.9Te1
Li0.848Cd1.03Sb1
Zn1.95Cd1.05As2
Li2Tl0.75Cd1.25
Cd1.5Fe0.5Se2
Cd1.73Sb0.18Te2
Zn0.9Cd2.1As2
Mn0.6Cd2.4As2
Mn0.3Cd2.7As2
Cd0.666Hg0.333
